Type,Entry,Variations,Party,Country,EU,source_file,source_sheet,source_row
Name,Clare Daly,Clare Daly,IndependentS 4 Change,Ireland,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,44
Name,Ergue-te,Ergue-te,Rise Up,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,45
Name,Pedro Passos Coelho,"Pedro Passos Coelho, Passos Coelho",Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,46
Name,José Soeiro,José Soeiro,Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,47
Name,Volodymyr Zelenskyy,"Volodymyr Zelensky, Zelensky",Servant of the People,Ukraine,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,48
Name,Ehud Barak,Ehud Barak,Israel Democratic Party,Israel,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,49
Name,Ami Ayalon,Ami Ayalon,Israeli Labor Party,Israel,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,50
Name,Yehuda Shaul,Yehuda Shaul,Breaking the Silence,Israel,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,51
Name,Augusto Ernesto Santos Silva,"Augusto Santos Silva, Ernesto Santos Silva",Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,52
Name,José Sócrates,"José Socrates, José Sócrates",Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,53
Name,Edi Rama,Edi Rama,Socialist Party of Albania,Albania,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,54
Name,Paulo Núncio,"Núncio, Paulo Núncio",SDC – People's Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,55
Party,CDS - People's Party,"CDS-PP, CDS, CDS - Partido Popular",CDS - People's Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,56
Name,Partido Pessoas-Animais-Natureza (PAN),PAN,People–Animals–Nature,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,57
Name,Inês de Sousa Real,"Inês Sousa Real, Inês de Sousa Real",People–Animals–Nature,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,58
Name,António Tânger Corrêa,"Antonio Tanger Correia, António Tânger Corrêa, Antonio Tanger correia, Antonio Tanger Coreia, Antonio Tanger Correa, Tânger",Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,59
Name,Rui Rocha,"rui rocha, Rui Rocha",Liberal Initiative,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,60
Name,José Pacheco,José Pacheco,Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,61
Name,Santiago Abascal,Santiago Abascal,VOX,Spain,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,62
Name,Chega Açores,Açores,Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,63
Name,Nigel Farage,Nigel Farage,Reform UK,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,64
Name,Joana Mortágua,"Joana MortaguA, Joana Mortágua, Joana Mortagua",Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,65
Name,Marisa Matias,Marisa Matias,Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,66
Name,Carlos Guimarães Pinto,Carlos Guimarães Pinto,Liberal Initiative,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,67
Name,Felipe Melo,Felipe Melo,Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,68
Name,Jair Bolsonaro,Jair Bolsonaro,Liberal Party,Brazil,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,69
Name,José Gusmão,José Gusmão,Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,70
Name,Maria Escaja,Maria Escaja,Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,71
Name,Rui Fonseca e Castro,"Rui da Fonseca e Castro, Rui Fonseca e Castro",Rise Up,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,72
Name,Ursula von der Leyen,"Ursula Von der Leyen, Van der Leyen, von der Leyen, Ursula van der Leyen, Ursula Van Der Leyen, Ursula Von Der Layen, Ursula von der Leyen",Christian Democratic Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,73
Name,Emmanuel Macron,"Emanuelle Macron, Emmanuel Macron, Macron",Renaissance,France,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,74
Name,Rishi Sunak,"Sunak, Rishi Sunak",Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,75
Name,Justin Trudeau,Justin Trudeau,Liberal Party of Canada,Canada,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,76
Name,Dilma Rousseff,Dilma Rousseff,Workers' Party,Brazil,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,77
Name,Nancy Pelosi,Nancy Pelosi,Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,78
Name,Christine Lagarde,Christine Lagarde,Others,France,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,79
Name,António Leitão Amaro,Andónio Leitão Amaro,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,80
Name,José Pinto Coelho,José Pinto Coelho,National Renovator Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,81
Name,Joana Amaral Dias,Joana Amaral Dias,National Democratic Alternative,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,82
Party,National Democratic Alternative,ADN,National Democratic Alternative,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,83
Name,Francisco Paupério,"Paupério, Francisco Pauperio, Francisco Paupério",Free,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,84
Name,Pedro Fidalgo Marques,Pedro Fidalgo Marques,People–Animals–Nature,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,85
Name,Diogo Pacheco de Amorim,"Diogo Pacheco de Amorim, Diogo Pacheco Amorim",Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,86
Name,Walter Baier,Walter Baier,Communist Party of Austria,Austria,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,87
Name,Duarte Costa,Duarte Costa,Volt Portugal,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,88
Name,Volt,"Volt, volt portugal, Volt Portugal, Volt Nederland",Volt Portugal,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,89
Name,Fabian Figueiredo,Fabian Figueiredo,Left Block,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,90
Name,CDU,CDU,Unitary Democratic Coalition,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,91
Name,Giorgia Meloni,"Giogia Meloni, Giorgia Meloni",Brothers of Italy,Italy,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,92
Name,Marine Le Pen,Marine Le Pen,National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,93
Name,João Rodrigues,João Rodrigues,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,94
Party,Representative Democracy,Dr. Roy Casagranda,Representative Democracy,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,95
Name,Cecília Meireles,Cecília Meireles,SDC – People's Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,96
Name,António de Oliveira Salazar,"António de Oliveira Salazar, Salazar",National Union,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,97
Name,Paulo Raimundo,Paulo Raimundo,Portuguese Communist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,98
Name,Maria Manuel Leitão Marques,Maria Manuel Leitão Marques,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,99
Name,Olaf Scholz,Olaf Scholz,Social Democratic Party,Germany,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,100
Name,Margaret Thatcher,Margaret Thatcher,Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,101
Name,Pedro Sánchez,"Pedro Sanchez, Pedro Sánchez",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,102
Name,Jordan Bardella,Jordan Bardella,National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,103
Name,Manuel Loff,Manuel Loff,Portuguese Communist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,104
Name,António Costa,Antonio Costa,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,105
Name,Ana Catarina Mendes,Ana Catarina Mendes,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,106
Name,Ossanda Liber,"Ossanda Lieber, Ossanda Liber",New Right,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,107
Name,Ebrahim Raisi,Ebrahim Raisi,Combatant Clergy Association,Iran,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,108
Name,Roberta Metsola,Roberta Metsola,Nationalist Party,Malta,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,109
Name,Marina Gonçalves,Mariana Gonçalves,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,110
Name,Sofia Pereira,Sofia Pereira,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,111
Name,Ana Gabriela Cabilhas,Ana Gabriela Cabilhas,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,112
Name,Nuno Melo,Nuno Melo,SDC – People's Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,113
Name,Partido Social Democrata,Partido Social Democrata,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,114
Name,Pope Francis,Pope Francis,Others,Vatican City,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,115
Name,Marta Martins da Silva,Marta Martins da Silva,Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,116
Name,Maria José Aguiar,Maria José Aguiar,Enough,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,117
Name,João Ferreira,João Ferreira,Portuguese Communist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,118
Name,Rhia Lopes,Rhia Lopes,Volt Portugal,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,119
Name,Nuno Matias,Nuno Matias,Social Democratic Party,Germany,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,120
Name,Yanis Varoufakis,Yanis Varoufakis,MeRA 25,Greece,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,121
Name,Benjamin Netanyahu,"Benjamin Netanyahu, Netanyahu",Likud,Israel,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,122
Name,Aliança Democrática,Aliança Democrática,Democratic Alliance,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,123
Name,Javier Milei,Javier Milei,Freedom Advances,Argentina,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,124
Name,Boris Johnson,Boris Johnson,Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,125
Name,Ana Gomes,Ana Gomes,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,126
Name,Donald Tusk,Donald Tusk,Civic Platform Party,Poland,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,127
Name,Bernie Sanders,Bernie Sanders,Independent,Finland,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,128
Name,Fernando Medina,Fernando Medina,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,129
Name,Roberto Vannacci,Roberto Vannacci,Lega per Salvini Premier,Italy,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,130
Name,Lídia Pereira,Lidia Pereira,Democratic Alliance,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,131
Name,Anders Vistisen,Anders Vistisen,Danish People's Party,Denmark,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,132
Name,Gunnar Beck,Gunnar Beck,Alternative for Germany,Germany,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,133
Name,Jaak Madison,Jaak Madison,Conservative People's Party of Estonia,Estonia,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,134
Name,Maximilian Krah,Maximilian Krah,Alternative for Germany,Germany,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,135
Name,Tom Vandendriessche,"Tom Vanderdriesske, Tom Vandendriessche",Vlaams Belang,Belgium,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,136
Name,Barry Andrews,Barry Andrews,Fianna Fáil,Ireland,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,137
Name,Jill Stein,Jill Stein,Green Party,United States,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,138
Party,Moderate Party,Pedro M. Lopes,Moderate Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,139
Name,Hermann Tertsch,Hermann Tertsch,Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,140
Party,Vox,Vox,Vox,Unknown,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,141
Name,Andrew Bailey,Andrew Bailey,Others,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,142
Name,Hashem bin Al Abdullah,Hashem bin Al Abdullah,Others,Jordan,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,143
Name,Leo Varadkar,Leo Varadkar,Fine Gael,Ireland,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,144
Name,Maria Conceição Tavares,Maria Conceição Tavares,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,145
Name,Karoline Edtstadler,Karoline Edtstadler,Austrian People's Party,Austria,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,146
Name,Ricardo Costa,Ricardo Costa,Others,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,147
Name,Isabel Damasceno,Isabel Damasceno,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,148
Name,Alexander De Croo,Alexander De Croo,Open Flemish Liberals and Democrats,Belgium,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,149
Name,Mário Soares,Mario Soares,Socialist Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,150
Name,Volt,"Volt, volt portugal, Volt Portugal, Volt Nederland",Volt Europa,Europe,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,151
Name,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez,Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,152
Name,Rui Rio,Rui Rio,Social Democratic Party,Portugal,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,153
Name,Anthony Albanese,Anthony Albanese,Australian Labor Party,Australia,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,154
Name,Sadiq Khan,Sadiq Khan,Labour Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,155
Name,Emmanuel Macron,"Emanuelle Macron, Emmanuel Macron, Macron",La République En Marche!,France,1,FINAL_NER_2025_17_01/Glossary/Portugal_Glossary.xlsx,Glossary,156
