Type,Entry,Variations,Party,Country,EU,source_file,source_sheet,source_row
Name,Felipe González,"Felipe Gonzalez, Felipe González",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,34
Name,Isabel Díaz Ayuso,"Isabel Díaz Ayuso, Díaz Ayuso, Ayuso, Isabel Pérez Ayuso, díaz ayuso, D. Ayuso",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,35
Name,Pilar Alegría,"Pilar Alegria, Pilar Alegría, pilar alegria",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,36
Name,Alvise Pérez,"alviseperez, Alvise Perez, alvise pérez, Alvise perez, Alvise, Alvise pérez, Alvise Pérez, alvise perez",The Party is Over,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,37
Name,Manuel Adorni,Manuel Adorni,Libertarian Party,Argentina,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,38
Name,Óscar Puente,"Oscar Puente, Óscar Puente, oscar puente, O Puente, óscar puentes",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,39
Name,Podemos,"PODEMOS, Podemos, Podemos andalucia, Podemos Andalucia, podemos, podemos andalucia, podemos cieza, Podemos Cieza, Pdemos",We Can,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,40
Name,Irene Montero,"irenemontero_, Irene Montero, Montero, Irenemontero_, irenemontero, i_montero_, irene montero",Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,41
Name,Estrella Galán,"estrella galan, Estrella galan, Estrella Galán, Estrellan Galán, Estrella Galan, estrella galán",Sumar,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,42
Name,José Manuel Albares Bueno,"JM Albares, jm albares, Jose M. Albares, JL Albares, JMAlbares, jmalbares",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,43
Name,Oskar Matute,"Oskar Matute, Oscar Matute",EH Bildu,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,44
Name,Pablo Iglesias,"Iglesias, Pablo Iglesias, pablo iglesias",Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,45
Name,Vladimir Putin,"Putiin, putin, Putin",United Russia,Russia,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,46
Party,Defend the Children,"ministro de politiica territorial, Ministra de Igualdad, Jaime Miguel de los Santos",Defend the Children,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,47
Name,Patxi López,"Patxi Lopex, Patxi Lopez, patxi lopez, Patxi López",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,48
Name,Gerardo Pisarello,"Gerardo Pisarello, Pisarello, Gerardo Posarello",En Comú Podem,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,49
Name,Juan Carlos Girauta,Juan Carlos Girauta,Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,50
Name,Nayib Bukele,"bukele, Bukele",Nuevas Ideas,El Salvador,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,51
Name,Juan Gabriel Rufián Romero,"G Rufián, G. Rufián, Gabriel Rufian, Rufian",Republican Left of Catalonia,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,52
Name,Josep Borrell,"Borrell, Josep Borrell, J. Borrell, J Borrell",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,53
Name,Ernest Urtasun,"Ernest Urtain, Ernest Urtasun",En Comú Podem,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,54
Name,Juventudes Socialistas,Juventudes Socialistas,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,55
Name,Manu Pineda,Manu Pineda,United Left,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,56
Party,United We Can Change Europe,IU,United We Can Change Europe,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,57
Party,,,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,58
Name,Pepa Millán,"Pepa Millán, Pepa Millan, Pepa Millá",Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,59
Name,José Ignacio García,"Jose Ignacio Garcia, Ignacio García",Adelante Andalucía,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,60
Name,Emilio Delgado,"Emlio delgado, emilio delgado, Emilio Delgado",Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,61
Name,Más Madrid,"mas madrid, Mas Madrid",Más Madrid,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,62
Name,Miguel Tellado,"Miguel Delgado, Miguel Tellado, Tellado",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,63
Name,José Mujica,José Mujica,Broad Front - Movement of Popular Participation,Uruguay,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,64
Name,Cristina Fernández de Kirchner,Cristina Fernández,Justicialist Party,Argentina,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,65
Name,Volodymyr Zelenskyy,"Zelensky, Zelenski",Servant of the People,Ukraine,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,66
Name,Viktor Orban,Orban,Fidesz,Hungary,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,67
Name,Emmanuel Macron,"Emmanuel Macron, Emmanuelle Macron, Macron",Renaissance,France,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,68
Name,Manuel García-Castellón,Manuel García-Castellón,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,69
Party,Citizens–Party of the Citizenry,Ciudadanos,Citizens–Party of the Citizenry,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,70
Name,Miguel Pascual,Miguel Pascual,VOX,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,71
Name,Carlos Hernández Quero,Carlos H Quero,VOX,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,72
Name,Rishi Sunak,Sunak,Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,73
Name,Pablo Bustinduy,"pablobustinduy, Bustinduy, Pablo Bustinduy",Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,74
Name,Hermann Tertsch,"Herman Tertsch, Hermann Tertsch, Hermann Terstch",Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,75
Name,Vito Quiles,Vito Quiles,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,76
Name,Ana Rosa Quintana,Ana Rosa Quintana,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,77
Name,Emmanuel Macron,"Emmanuel Macron, Emmanuelle Macron, Macron",La République En Marche!,France,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,78
Name,Marine Le Pen,"Marine le Pen, Marine Le Pen",National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,79
Name,Rassemblement National,"Rassemblement National, Rassemblement national",National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,80
Name,Cristian Terheș,Cristian Terheș,Christian Democratic National Peasants' Party,Romania,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,81
Name,Albert Rivera,Albert Rivera,Citizens,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,82
Name,María Jesús Montero,"MJ montero, María Jesús Montero, MJMontero, m. j. montero, MJ Montero",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,83
Name,Ana Pastor,Ana Pastor,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,84
Name,Francina Armengol,"Armengol, Francina Armengol",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,85
Name,Diana Morant,"diana morant, Diana Morant",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,86
Name,Francisco Camps,Francisco Camps,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,87
Name,Pablo Fernández,Pablo Fernández,Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,88
Name,Izquierda Unida,"izquierda unida, Izquierda unida, Izquierda Unida",United Left,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,89
Name,Fernando Martínez,fernando martinez,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,90
Name,Guillermo Fernández Vara,Guillermo Fernández Vara,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,91
Name,Ander Nieva,"Andere Nieva, andere nieva",Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,92
Name,Juan Manuel Moreno Bonilla,Juanma moreno Bonilla,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,93
Name,Arnaldo Otegi,arnaldo Otegui,EH Bildu,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,94
Name,Mireia Borrás,"Mireia Borrás, Mireia Borras",Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,95
Name,Carles Puigdemont,"Puigdemont, Puigdemonnt, puigdemont",Together for Catalonia,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,96
Name,Mónica García,"Monica garcia, Monica Garcia, Mónica Garcia, mónica garcía, monica garcia, Mónica García",SUMAR,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,97
Name,Pablo Echenique,"pablo_echenique_, Pablo Echenique",Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,98
Name,Alfonso Serrano,Alfonso Serrano,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,99
Name,Nuria Montes de Diego,Nuria Montes,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,100
Name,Ignacio Garriga,Ignacio Garriga,Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,101
Name,Anabel Bernal Triviño,"Ana Bernal-Triviño, Anabel Bernal Triviño",Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,102
Name,Salvador Illa,"salvador illa, Salvador Illa",Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,103
Name,Isabel Natividad Díaz Ayuso,"Diaz Ayuso, Isabel Diaz Ayuso, diaz ayuso",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,104
Name,Yves Bertrand Ndongo,Bertrand Ndongo,VOX,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,105
Name,José Luis Martínez-Almeida,"JL Martínez Almeida, José Luis Martínez-Almeida, José Luis Martínez Almeida, Almeida",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,106
Name,Se Acabó La Fiesta,"Se Acabo La Fiesta, Se acabó la fiesta, Se Acabó La Fiesta",The Party Is Over,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,107
Name,Sílvia Orriols,"Sílvia Orriols, Silvia Orrials, Silvia Orriols",Aliança Catalana,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,108
Name,Rocío Monasterio,Rocio Monasterio,Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,109
Name,Olga Viza,Olga Viza,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,110
Name,Jordi Cañas,Jordi Cañas,Citizens,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,111
Name,Diana Riba,Diana Riba,Republics Now,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,112
Name,Esther Gil de Reboleño,Esther Gil de Reboleño,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,113
Name,Ione Belarra Urteaga,ionebelarra,Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,114
Name,Amparo Folgado Tonda,Amparo Folgado Tonda,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,115
Name,Juanfran Pérez,Juanfran Perez,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,116
Name,José Antonio Rovira,Jose Antonio Rovira,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,117
Name,Begoña Gómez,"begona gomez, Begona Gomez",Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,118
Name,Alicia García,"Alicia García, Alicia García Rodríguez, Alicia Gracia, Alicia Garcia",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,119
Name,Joe Biden,Biden,Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,120
Name,Giorgia Meloni,"meloni, Giorgia Meloni, Meloni",Brothers of Italy,Italy,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,121
Name,Ángel Gaitán,Ángel Gaitán,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,122
Name,Bernie Sanders,Bernie Sanders,Independent,Finland,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,123
Name,Daniel Esteve,Daniel Esteve,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,124
Name,Blanca Armario,Blanca Armario,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,125
Name,Alfonso Rojo,Alfonso Rojo,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,126
Name,Joaquín Bosch,Joaquin Bosch,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,127
Name,Diego Cañamero,diego canamero,United Left,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,128
Name,Mónica Oltra,Mónica oltra,Commitment Coalition,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,129
Name,Joan Baldoví,"joan baldoví, Joan Baldovi",SUMAR,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,130
Name,Pablo Gómez Perpinyà,Pablo Gómez Perpinyà,Más Madrid,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,131
Name,Cristina Fallarás,Cristina Fallarás,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,132
Name,Fratelli d'Italia,I Fratelli,Brothers of Italy,Italy,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,133
Party,National Rally–LAF–LDP,RN,National Rally–LAF–LDP,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,134
Name,Ursula von der Leyen,Ursula von der Leyen,Christian Democratic Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,135
Name,CDU,CDU,Unitary Democratic Coalition,Portugal,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,136
Name,Fátima Hamed Hossain,"fatimahamedhossain, Hamed Hossain",Movement for Dignity and Citizenship (MDyC),Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,137
Name,Margarita Robles,margarita robles,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,138
Party,Moderate Party,Jose M. G Jurado,Moderate Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,139
Name,Alejandro Gutiérrez,alejandro gutiérrez,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,140
Name,Enrique Santiago,Enrique Santiago,United Left,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,141
Name,Txema Oleaga,Txema Oleaga,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,142
Name,Carla Toscano,Carla Toscano,Vox,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,143
Name,European Greens,"European Greens, Greens–European Free Alliance",European Green Party,Europe-wide,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,144
Name,The Left,The Left,The Left,Germany,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,145
Name,Podemos Girona,podem girona,Podemos,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,146
Name,Más Madrid Alcobendas,mas madrid alcobendas,Más Madrid,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,147
Name,El Gran Wyoming,Gran Wyoming,Others,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,148
Name,Cayetana Álvarez de Toledo,"Álvarez de Toledo, Cayetana Álvarez de Toledo",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,149
Name,Nicolás Maduro,"maduro, Nicolas Maduro, Maduro",United Socialist Party of Venezuela,Venezuela,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,150
Name,Benjamin Netanyahu,Netanjahu,Likud,Israel,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,151
Name,Luc André Diouf,Luc André Diouf,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,152
Name,Jaume Duch,Jaume Duch,European Parliament,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,153
Name,Charlie Weimers,Charlie Weimers, Sweden Democrats ,Sweden,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,154
Party,Positive Ecology–Cap21–FÉ–Le Trèfle–LU–100%C–MPA–BNP,EP,Positive Ecology–Cap21–FÉ–Le Trèfle–LU–100%C–MPA–BNP,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,155
Party,Together and Free for Europe,EU,Together and Free for Europe,Unknown,0,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,156
Name,Cuca Gamarra,Cuca Gamarra,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,157
Name,Mariano Rajoy,Rajoy,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,158
Name,Carlos Tarife,Carlos Tarife,People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,159
Name,Juan Espadas,Juan Espadas,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,160
Name,Sira Rego,Sira Rego,United Left,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,161
Name,Carlos Mazón,"carlos mazon, carlosmmazon, carlos mazón, Carlos Mazón, Carlos Mazon",People's Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,162
Name,José Luis Ábalos,JL Abalos,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Spain_Glossary.xlsx,Glossary,163
