Type,Entry,Variations,Party,Country,EU,source_file,source_sheet,source_row
Name,Osman Oktay,"Osman Oktai, Osman Oktaj, Osman Octai, Osman Oktay",Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,46
Name,Ivalin Mihaylov,"Ivelin Mihaylov, Ivalin Mihaylov, Ivelin Miahaylov",Bulgaria Can,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,47
Party,Velichie,"Ivelin Mihaylov- Velichie, Величие, Velichie, Velichie [Greatness], party Величие",Velichie,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,48
Party,VMRO – Bulgarian National Movement,VMRO,VMRO – Bulgarian National Movement,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,49
Name,Nikola Minchev,Nikola Minchev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,50
Name,Lena Borislavova,Lena Borislavova,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,51
Name,"Yes, Bulgaria","Yes Bulgaria, Yes Bulgaria!, Yes","Yes, Bulgaria",Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,52
Name,Todor Angelov,"Todo Angelov, Todor Angelov",Bulgarian Communist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,53
Name,Petar Klissarov,"Petar KLissarov, Petar",Direct Democracy,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,54
Name,Yavor Bozhankov,"Yavor Bojankov, Yavor Boznakov, Yavor Bozhankov",Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,55
Name,Hristo Petrov,Hristo Petrov,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,56
Party,,,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,57
Name,Christian Democratic Union/Christian Social Union (CDU/CSU),Democratic BG,We Continue the Change – Democratic Bulgaria,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,58
Name,Volen Siderov,"Volen Siderov, Volen Sidorov",Attack,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,59
Name,Emil Radev,Radev,GERB–Union of Democratic Forces,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,60
Name,Mustafa Karadayi,"Mustafa Karadaya, Mustafa Karadaju",Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,61
Name,Kostadin Paskalev,Kostadin Paskalev,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,62
Name,Krasimir Karakachanov,"Krasimir Karakachanov, Krassimir Karakachanov, Karakachanov",IMRO – Bulgarian National Movement,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,63
Name,Vasil Bozhkov,"Vassil Bozhkov, Vasil Bojkov, Vasil Bozhkov, vasil Bozhkov, Vasil Bovkov, Vassil Bojkov",Bulgarian Summer,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,64
Name,Grozdan Karadjov,"Grozdan Karadzhov, Grozdan Karadjov",There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,65
Name,Rumen Gechev,Rumen Gechev,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,66
Name,Vessela Lecheva,Vessela Letcheva,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,67
Name,Vladimir Putin,"Vladimir Putin, Putin",United Russia,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,68
Name,Martin Karbovski,Karbovski,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,69
Name,Iliana Benovska,Benovska,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,70
Name,Sword,МоралЕдинствоЧестр SWORD,Sword,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,71
Name,Iskren Mitev,Iskren Mitev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,72
Name,Ursula von der Leyen,"Von der Leyen, Ursula Von der Leyen, Von Der Leyen, von der Leyen, Fon der Leyen, Ursula von der Leyen, ursula von der Leyen, Yrsula von der Leyen",Christian Democratic Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,73
Name,Georgi Georgiev,"Georgi Georgiev, Georgi Georgiev-GERB",We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,74
Name,Anton Hekimyan,Anton Hekimyan,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,75
Name,Atanas Atanasov,"Atanas Atanassov, A. Atanasov, Atanas Atanasov",Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,76
Name,Petar Petrov,Petar Petrov,Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,77
Name,Ivo Hristov,"Ivo Hristov, Ivo hristov",Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,78
Name,Metodi Andreev,Metodi Andreev,Union of Democratic Forces,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,79
Party,GERB–SDS,SDS,GERB–SDS,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,80
Name,Ahmed Dogan,Ahmed Dogan,Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,81
Party,Direct Democracy,Direct democracy,Direct Democracy,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,82
Name,Eleonora Mitrofanova,Eleonora Mitrofanova,Others,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,83
Name,Vanya Grigorova,"Vanya Grigorova, Vanya Grigorov",Solidary Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,84
Party,"Morality, Unity, Honour",МЕЧ,"Morality, Unity, Honour",Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,85
Name,Toshko Yordanov,"Tosko Yordanov, Toshko Iordanov, Toshko Yordanov, Tosho Yordanov",There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,86
Name,Ivan Geshev,"Geshev, Ivan Geshev",Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,87
Name,Tsveta Karayancheva,"Tzveta Karayancheva, Cveta Karayancheva",Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,88
Name,Antony Blinken,"Blinken, Antony Blinken",Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,89
Name,Maria Zakharova,Maria Zaharova,Others,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,90
Name,Rosen Zhelyazkov,"Rosen Jelyazkov, Rossen Zhelyazkov",Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,91
Name,Delyan Dobrev,Delyan Dobrev,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,92
Name,Kristian Vigenin,"Kristian Vigenin, Kristiyan Vigenin",BSP for Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,93
Name,Stella Nikolova,Stella Nikolova,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,94
Name,Nikolay Malinov,Nikolay Malinov,Russophiles for the Revival of the Fatherland,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,95
Name,Joe Biden,"Joe Biden, Biden",Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,96
Name,Dimitar Glavchev,"Dimitar Glavchev, PM Glavchev, Glavchev",GERB,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,97
Name,Donald Trump,"Trump, Biden Trump",Republican Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,98
Name,Xi Jinping,"Xi, Jinping",Communist Party of China,China,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,99
Name,Petar Moskov,Petar Moskov,Conservative Union of the Right,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,100
Name,Mihail Mikov,Mihail Mikov,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,101
Name,Blue Bulgaria,"Bulgaria, Bulgaria!, Blue Bulgaria",Blue Bulgaria[bg],Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,102
Name,Dimitar Naydenov,Dimitar Naydenov,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,103
Name,Daniel Lorer,Daniel Lorer,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,104
Party,Bulgaria Mozhe,"Bulgariamozhe, Bulgaria Mozhe, Bulgaria mozhe",Bulgaria Mozhe,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,105
Name,Todor Tagarev,"Todor Tagarev, Todor tagarev",We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,106
Name,Mariya Gabriel,Mariya Gabriel,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,107
Name,Vladislav Goranov,Vladislav Goranov,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,108
Name,Iskren Arabadjiev,Iskren Arabadjiev,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,109
Name,Nastimir Ananiev,"Ananiev, Nastimir Ananiev",We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,110
Name,Yordan Tsonev,Yordan Tzonev,Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,111
Name,Kiril Veselinski,"Kiril Vesselinski, Kiril Veselinski","Morality, Unity, Honour",Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,112
Name,Nikola Dimitrov,Nikola Dimitrov,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,113
Name,Ekaterina Zaharieva,Ekaterina Zaharieva,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,114
Name,Stanislav Balabanov,"Stanislav Balabano, Stanislav Balabanov- There is Such People, Balabanov, Stanislav Balabanov",There is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,115
Party,National Movement,National Russophile Movement,National Movement,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,116
Name,Iskra Mihaylova,Iskra Mihaylova,Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,117
Name,Radan Kanev,Radan Kanev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,118
Name,Miroslava Petrova,Miroslava Petrova,Velichie Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,119
Name,Milla Ilieva,Milla Ilieva,Velichie Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,120
Name,Darin Georgiev,Darin Georgiev,Velichie Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,121
Name,Georgi Svilenski,Georgi Svilenski,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,122
Name,Daniel Mitov,Daniel Mitov,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,123
Name,Angel Georgiev,Angel Georgiev,Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,124
Name,Lyuben Dilov,"Lyuben Dilov, Lyuben Dilov - son",Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,125
Name,Borislav Gutzanov,"Gutzanov, Borislav Gutzanov",BSP,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,126
Name,Aleksandar Tomov,Aleksandar Tomov,Bulgarian Social Democratic Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,127
Name,Social Democrats,Bulgarian Social Democrats,Social Democrats,Sweden,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,128
Name,Stefan Tafrov,"Stefan Tafrov, Stefan tafrov, Tafrov",Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,129
Name,Nadezhda Yordanova,"Nadezhda Yordanova, Nadezjda Yordanov, Nadejda Yordanova",We Continue the Change ,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,130
Name,Tsveta Rangelova,"Tsveta Rangelova, Cveta Rangelova",Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,131
Party,Communists,Russophiles and communists,Communists,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,132
Name,Tsveta Kirilova,Tzveta Kirilova,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,133
Name,Martin Dimitrov,Martin Dimitrov,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,134
Name,Manfred Weber,"Manfred Veber, Veber, Manfred Weber",Christian Social Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,135
Name,Rada Laykova,Rada Laykova,Vazrazhdane,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,136
Name,Ilhan Kyuchyuk,Ilhan Kyuchuk,Movement for Rights and Freedom,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,137
Party,Greatness,Greatness,Greatness,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,138
Name,Maria Gabriel,Maria Gabriel,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,139
Name,Venko Sabrutev,Venko Sabrutev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,140
Name,Denitsa Sacheva,Denitza Sacheva,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,141
Name,Raya Nazaryan,Raya Nazaryan,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,142
Name,Yordanka Fandakova,Yordanka Fandakova,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,143
Name,Dzhevdet Chakarov,"Dzhevdet Chakurov, Dzehvdet Chakurov",Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,144
Name,Stanislav Stoyanov,Stanislav Stoyanov,Vazrazhdane,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,145
Name,Mihal Kambarev,Mihal Kambarev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,146
Name,Vassil Terziev,Vassil Terziev,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,147
